,Title,Artist,URL,Check
86,Empty Rooms,Gary Moore,https://tabs.ultimate-guitar.com/tab/gary-moore/empty-rooms-guitar-pro-226011,False
87,Crazy,Simple Plan,https://tabs.ultimate-guitar.com/tab/simple-plan/crazy-guitar-pro-244194,False
88,I Wish,Stevie Wonder,https://tabs.ultimate-guitar.com/tab/stevie-wonder/i-wish-guitar-pro-234989,False
89,Karma Police,Radiohead,https://tabs.ultimate-guitar.com/tab/radiohead/karma-police-guitar-pro-567864,False
90,Afuera,Caifanes,https://tabs.ultimate-guitar.com/tab/caifanes/afuera-guitar-pro-216099,False
91,Титаник,Nautilus Pompilius,https://tabs.ultimate-guitar.com/tab/495026,False
92,21St Century Breakdown,Green Day,https://tabs.ultimate-guitar.com/tab/green-day/21st-century-breakdown-guitar-pro-799315,False
93,All I Want For Christmas Is You,Mariah Carey,https://tabs.ultimate-guitar.com/tab/mariah-carey/all-i-want-for-christmas-is-you-guitar-pro-736349,False
94,21St Century Breakdown Part 1,Green Day,https://tabs.ultimate-guitar.com/tab/green-day/21st-century-breakdown-part-1-guitar-pro-847708,False
95,My Love,Westlife,https://tabs.ultimate-guitar.com/tab/westlife/my-love-guitar-pro-632791,False
96,28 Days Later - In The House - In A Heartbeat,Misc Soundtrack,https://tabs.ultimate-guitar.com/tab/misc-soundtrack/28-days-later-in-the-house-in-a-heartbeat-guitar-pro-528497,False
97,Narcotic,Liquido,https://tabs.ultimate-guitar.com/tab/liquido/narcotic-guitar-pro-224090,False
98,Hero,Enrique Iglesias,https://tabs.ultimate-guitar.com/tab/enrique-iglesias/hero-guitar-pro-472475,False
99,Ohne Dich,Rammstein,https://tabs.ultimate-guitar.com/tab/rammstein/ohne-dich-guitar-pro-241482,False
100,The Take Over The Breaks Over,Fall Out Boy,https://tabs.ultimate-guitar.com/tab/fall-out-boy/the-take-over-the-breaks-over-guitar-pro-463297,False
101,Neutron Star Collision,Muse,https://tabs.ultimate-guitar.com/tab/muse/neutron-star-collision-guitar-pro-953533,False
102,Schools Out,Alice Cooper,https://tabs.ultimate-guitar.com/tab/alice-cooper/schools-out-guitar-pro-213682,False
103,Call Me The Breeze,Lynyrd Skynyrd,https://tabs.ultimate-guitar.com/tab/lynyrd-skynyrd/call-me-the-breeze-guitar-pro-224310,False
104,Reila,the GazettE,https://tabs.ultimate-guitar.com/tab/the-gazette/reila-guitar-pro-527366,False
105,Killer Queen,Queen,https://tabs.ultimate-guitar.com/tab/queen/killer-queen-guitar-pro-689422,False
106,In The End,Linkin Park,https://tabs.ultimate-guitar.com/tab/linkin-park/in-the-end-guitar-pro-534464,False
107,Lip Gloss And Black,Atreyu,https://tabs.ultimate-guitar.com/tab/atreyu/lip-gloss-and-black-guitar-pro-245440,False
108,Call Me When Youre Sober,Evanescence,https://tabs.ultimate-guitar.com/tab/evanescence/call-me-when-youre-sober-guitar-pro-676136,False
109,Everybodys Changing,Keane,https://tabs.ultimate-guitar.com/tab/keane/everybodys-changing-guitar-pro-222919,False
110,Id Love To Change The World,Ten Years After,https://tabs.ultimate-guitar.com/tab/ten-years-after/id-love-to-change-the-world-guitar-pro-858356,False
111,Sing For Absolution,Muse,https://tabs.ultimate-guitar.com/tab/muse/sing-for-absolution-guitar-pro-226480,False
112,Corazon Espinado,Santana,https://tabs.ultimate-guitar.com/tab/santana/corazon-espinado-guitar-pro-230522,False
113,Accidentally In Love,Counting Crows,https://tabs.ultimate-guitar.com/tab/counting-crows/accidentally-in-love-guitar-pro-472603,False
114,Way Back Into Love,Hugh Grant,https://tabs.ultimate-guitar.com/tab/hugh-grant/way-back-into-love-guitar-pro-505532,False
115,The Great Gig In The Sky,Pink Floyd,https://tabs.ultimate-guitar.com/tab/pink-floyd/the-great-gig-in-the-sky-guitar-pro-796559,False
116,Autumn Leaves,Eva Cassidy,https://tabs.ultimate-guitar.com/tab/eva-cassidy/autumn-leaves-guitar-pro-906932,False
117,Close To You,Carpenters,https://tabs.ultimate-guitar.com/tab/carpenters/close-to-you-guitar-pro-761192,False
118,Altitudes,Jason Becker,https://tabs.ultimate-guitar.com/tab/jason-becker/altitudes-guitar-pro-214837,False
119,Narcisista Por Excelencia,Panda (PXNDX),https://tabs.ultimate-guitar.com/tab/panda-pxndx/narcisista-por-excelencia-guitar-pro-485270,False
120,Yolanda Be Cool - We No Speak Americano,Misc Unsigned Bands,https://tabs.ultimate-guitar.com/tab/misc-unsigned-bands/yolanda-be-cool-we-no-speak-americano-guitar-pro-989177,False
121,Rondo Alla Turca,Wolfgang Amadeus Mozart,https://tabs.ultimate-guitar.com/tab/wolfgang-amadeus-mozart/rondo-alla-turca-guitar-pro-957029,False
122,Killer Queen,Queen,https://tabs.ultimate-guitar.com/tab/queen/killer-queen-guitar-pro-1127512,False
123,Wake Up,Coheed and Cambria,https://tabs.ultimate-guitar.com/tab/coheed-and-cambria/wake-up-guitar-pro-278571,False
124,Scream,Avenged Sevenfold,https://tabs.ultimate-guitar.com/tab/avenged-sevenfold/scream-guitar-pro-597497,False
125,Talk,Coldplay,https://tabs.ultimate-guitar.com/tab/coldplay/talk-guitar-pro-347403,False
126,Need You Tonight,INXS,https://tabs.ultimate-guitar.com/tab/inxs/need-you-tonight-guitar-pro-221859,False
127,Nightmare,Avenged Sevenfold,https://tabs.ultimate-guitar.com/tab/avenged-sevenfold/nightmare-guitar-pro-947785,False
128,Screaming Bloody Murder,Sum 41,https://tabs.ultimate-guitar.com/tab/sum-41/screaming-bloody-murder-guitar-pro-1021176,False
129,Notion,Kings of Leon,https://tabs.ultimate-guitar.com/tab/kings-of-leon/notion-guitar-pro-835672,False
130,When The Water Breaks,Liquid Tension Experiment,https://tabs.ultimate-guitar.com/tab/liquid-tension-experiment/when-the-water-breaks-guitar-pro-823517,False
131,Georgy Porgy,Toto,https://tabs.ultimate-guitar.com/tab/toto/georgy-porgy-guitar-pro-233774,False
132,Por Una Cabeza,Carlos Gardel,https://tabs.ultimate-guitar.com/tab/carlos-gardel/por-una-cabeza-guitar-pro-948995,False
133,I Want My Tears Back,Nightwish,https://tabs.ultimate-guitar.com/tab/nightwish/i-want-my-tears-back-guitar-pro-1118024,False
134,Sway,Michael Bublé,https://tabs.ultimate-guitar.com/tab/577263,False
135,Hungarian Dance No 5,Johannes Brahms,https://tabs.ultimate-guitar.com/tab/johannes-brahms/hungarian-dance-no-5-guitar-pro-475458,False
136,New Born,Muse,https://tabs.ultimate-guitar.com/tab/muse/new-born-guitar-pro-1106368,False
137,Feel,Robbie Williams,https://tabs.ultimate-guitar.com/tab/robbie-williams/feel-guitar-pro-234945,False
138,Tears,X Japan,https://tabs.ultimate-guitar.com/tab/x-japan/tears-guitar-pro-235044,False
139,Silent Jealousy,X Japan,https://tabs.ultimate-guitar.com/tab/x-japan/silent-jealousy-guitar-pro-235042,False
140,Halo 3 - One Final Effort,Misc Computer Games,https://tabs.ultimate-guitar.com/tab/misc-computer-games/halo-3-one-final-effort-guitar-pro-805981,False
141,Afuera,Caifanes,https://tabs.ultimate-guitar.com/tab/caifanes/afuera-guitar-pro-502592,False
142,Dancing Queen,ABBA,https://tabs.ultimate-guitar.com/tab/abba/dancing-queen-guitar-pro-438345,False
143,Still Dre,Dr. Dre,https://tabs.ultimate-guitar.com/tab/dr-dre/still-dre-guitar-pro-218427,False
144,The Scientist,Coldplay,https://tabs.ultimate-guitar.com/tab/coldplay/the-scientist-guitar-pro-803055,False
145,Better Together,Jack Johnson,https://tabs.ultimate-guitar.com/tab/jack-johnson/better-together-guitar-pro-344252,False
146,La Guerra Di Piero,Fabrizio De André,https://tabs.ultimate-guitar.com/tab/418053,False
147,Hurricane,Thirty Seconds To Mars,https://tabs.ultimate-guitar.com/tab/thirty-seconds-to-mars/hurricane-guitar-pro-906892,False
148,Melissa,Porno Graffiti,https://tabs.ultimate-guitar.com/tab/porno-graffiti/melissa-guitar-pro-421390,False
149,Born To Run,Bruce Springsteen,https://tabs.ultimate-guitar.com/tab/bruce-springsteen/born-to-run-guitar-pro-232247,False
150,Amazing Grace My Chains Are Gone,Chris Tomlin,https://tabs.ultimate-guitar.com/tab/chris-tomlin/amazing-grace-my-chains-are-gone-guitar-pro-452842,False
151,Dreams,Van Halen,https://tabs.ultimate-guitar.com/tab/van-halen/dreams-guitar-pro-234457,False
152,Open Arms,Journey,https://tabs.ultimate-guitar.com/tab/journey/open-arms-guitar-pro-222677,False
153,Octopuss Garden,The Beatles,https://tabs.ultimate-guitar.com/tab/the-beatles/octopuss-garden-guitar-pro-408747,False
154,Twilight - Bellas Lullaby,Misc Soundtrack,https://tabs.ultimate-guitar.com/tab/misc-soundtrack/twilight-bellas-lullaby-guitar-pro-806396,False
155,One Thing,One Direction,https://tabs.ultimate-guitar.com/tab/one-direction/one-thing-guitar-pro-1133188,False
156,De Música Ligera,Soda Stereo,https://tabs.ultimate-guitar.com/tab/231894,False
157,Bridge Over Troubled Water,Simon & Garfunkel,https://tabs.ultimate-guitar.com/tab/simon-garfunkel/bridge-over-troubled-water-guitar-pro-250375,False
158,A Thousand Miles,Vanessa Carlton,https://tabs.ultimate-guitar.com/tab/vanessa-carlton/a-thousand-miles-guitar-pro-216273,False
159,21 Guns,Green Day,https://tabs.ultimate-guitar.com/tab/green-day/21-guns-guitar-pro-876099,False
160,Bring Me To Life,Evanescence,https://tabs.ultimate-guitar.com/tab/evanescence/bring-me-to-life-guitar-pro-218995,False
161,If Everyone Cared,Nickelback,https://tabs.ultimate-guitar.com/tab/nickelback/if-everyone-cared-guitar-pro-678716,False
162,Rolling In The Deep,Adele,https://tabs.ultimate-guitar.com/tab/adele/rolling-in-the-deep-guitar-pro-1058117,False
163,How To Save A Life,The Fray,https://tabs.ultimate-guitar.com/tab/the-fray/how-to-save-a-life-guitar-pro-732915,False
164,Longview,Green Day,https://tabs.ultimate-guitar.com/tab/green-day/longview-guitar-pro-220444,False
165,Dragon Ball - Dan Dan Kokoro Hikareteku,Misc Cartoons,https://tabs.ultimate-guitar.com/tab/misc-cartoons/dragon-ball-dan-dan-kokoro-hikareteku-guitar-pro-758677,False
166,Honesty,Billy Joel,https://tabs.ultimate-guitar.com/tab/billy-joel/honesty-guitar-pro-222534,False
167,How To Save A Life,The Fray,https://tabs.ultimate-guitar.com/tab/the-fray/how-to-save-a-life-guitar-pro-388277,False
168,Dont Look Back In Anger,Oasis,https://tabs.ultimate-guitar.com/tab/oasis/dont-look-back-in-anger-guitar-pro-938436,False
169,Let Me Entertain You,Robbie Williams,https://tabs.ultimate-guitar.com/tab/robbie-williams/let-me-entertain-you-guitar-pro-461844,False
170,Brown Sugar,The Rolling Stones,https://tabs.ultimate-guitar.com/tab/the-rolling-stones/brown-sugar-guitar-pro-330675,False
171,Lights Theme,Death Note,https://tabs.ultimate-guitar.com/tab/death-note/lights-theme-guitar-pro-779879,False
172,Forrest Gump,Alan Silvestri,https://tabs.ultimate-guitar.com/tab/alan-silvestri/forrest-gump-guitar-pro-623229,False
173,Miserys Crown,Dark Tranquillity,https://tabs.ultimate-guitar.com/tab/dark-tranquillity/miserys-crown-guitar-pro-677174,False
174,Knives Out,Radiohead,https://tabs.ultimate-guitar.com/tab/radiohead/knives-out-guitar-pro-229239,False
175,Cats In The Cradle,Harry Chapin,https://tabs.ultimate-guitar.com/tab/harry-chapin/cats-in-the-cradle-guitar-pro-216356,False
176,Private Investigations,Dire Straits,https://tabs.ultimate-guitar.com/tab/dire-straits/private-investigations-guitar-pro-218127,False
177,Mas Que Nada,The Black Eyed Peas,https://tabs.ultimate-guitar.com/tab/the-black-eyed-peas/mas-que-nada-guitar-pro-474906,False
178,Batman,Danny Elfman,https://tabs.ultimate-guitar.com/tab/danny-elfman/batman-guitar-pro-218819,False
179,Spain,Chick Corea,https://tabs.ultimate-guitar.com/tab/chick-corea/spain-guitar-pro-840314,False
180,Asking Around For You,Joe Bonamassa,https://tabs.ultimate-guitar.com/tab/joe-bonamassa/asking-around-for-you-guitar-pro-759332,False
181,Seven Days In Sunny June,Jamiroquai,https://tabs.ultimate-guitar.com/tab/jamiroquai/seven-days-in-sunny-june-guitar-pro-773182,False
182,Reelin In The Years,Steely Dan,https://tabs.ultimate-guitar.com/tab/steely-dan/reelin-in-the-years-guitar-pro-232382,False
183,Cest La Vie,Protest the Hero,https://tabs.ultimate-guitar.com/tab/protest-the-hero/cest-la-vie-guitar-pro-1028230,False
184,When You Say Nothing At All,Alison Krauss,https://tabs.ultimate-guitar.com/tab/alison-krauss/when-you-say-nothing-at-all-guitar-pro-651424,False
185,Evil,Interpol,https://tabs.ultimate-guitar.com/tab/interpol/evil-guitar-pro-221842,False
186,Mmm Mmm Mmm Mmm,Crash Test Dummies,https://tabs.ultimate-guitar.com/tab/crash-test-dummies/mmm-mmm-mmm-mmm-guitar-pro-668035,False
187,The Morticians Daughter,Black Veil Brides,https://tabs.ultimate-guitar.com/tab/black-veil-brides/the-morticians-daughter-guitar-pro-879075,False
188,Sleepwalking,Bring Me the Horizon,https://tabs.ultimate-guitar.com/tab/bring-me-the-horizon/sleepwalking-guitar-pro-1426320,False
189,Hey Jude,The Beatles,https://tabs.ultimate-guitar.com/tab/the-beatles/hey-jude-guitar-pro-558006,False
190,Unwell,Matchbox Twenty,https://tabs.ultimate-guitar.com/tab/matchbox-twenty/unwell-guitar-pro-504104,False
191,Storytime,Nightwish,https://tabs.ultimate-guitar.com/tab/nightwish/storytime-guitar-pro-1112032,False
192,Eye Of The Tiger,Survivor,https://tabs.ultimate-guitar.com/tab/survivor/eye-of-the-tiger-guitar-pro-782084,False
193,Oh Darling,The Beatles,https://tabs.ultimate-guitar.com/tab/the-beatles/oh-darling-guitar-pro-408744,False
194,Turn Me Loose,Loverboy,https://tabs.ultimate-guitar.com/tab/loverboy/turn-me-loose-guitar-pro-224238,False
195,Sadness And Sorrow,Toshio Masuda,https://tabs.ultimate-guitar.com/tab/toshio-masuda/sadness-and-sorrow-guitar-pro-757492,False
196,Locomotive Breath,Jethro Tull,https://tabs.ultimate-guitar.com/tab/jethro-tull/locomotive-breath-guitar-pro-222475,False
197,Be Yourself,Audioslave,https://tabs.ultimate-guitar.com/tab/audioslave/be-yourself-guitar-pro-765170,False
198,Pledge,the GazettE,https://tabs.ultimate-guitar.com/tab/the-gazette/pledge-guitar-pro-1007997,False
199,Forsaken,Dream Theater,https://tabs.ultimate-guitar.com/tab/dream-theater/forsaken-guitar-pro-541235,False
200,Eye In The Sky,The Alan Parsons Project,https://tabs.ultimate-guitar.com/tab/the-alan-parsons-project/eye-in-the-sky-guitar-pro-213634,False
201,When I See You Smile,Bad English,https://tabs.ultimate-guitar.com/tab/bad-english/when-i-see-you-smile-guitar-pro-523146,False
202,Center Of The Universe,Kamelot,https://tabs.ultimate-guitar.com/tab/kamelot/center-of-the-universe-guitar-pro-222840,False
203,Join Me In Death,HIM,https://tabs.ultimate-guitar.com/tab/him/join-me-in-death-guitar-pro-221308,False
204,A Message,Coldplay,https://tabs.ultimate-guitar.com/tab/coldplay/a-message-guitar-pro-625902,False
205,Biaxident,Liquid Tension Experiment,https://tabs.ultimate-guitar.com/tab/liquid-tension-experiment/biaxident-guitar-pro-224100,False
206,Civil War,Guns N' Roses,https://tabs.ultimate-guitar.com/tab/guns-n-roses/civil-war-guitar-pro-1104808,False
207,Angel,Aerosmith,https://tabs.ultimate-guitar.com/tab/aerosmith/angel-guitar-pro-213500,False
208,When A Man Loves A Woman,Michael Bolton,https://tabs.ultimate-guitar.com/tab/michael-bolton/when-a-man-loves-a-woman-guitar-pro-691392,False
209,Locomotive,Guns N' Roses,https://tabs.ultimate-guitar.com/tab/guns-n-roses/locomotive-guitar-pro-614451,False
210,My Heart Will Go On,Sungha Jung,https://tabs.ultimate-guitar.com/tab/sungha-jung/my-heart-will-go-on-guitar-pro-1057591,False
211,Another Way To Die,Jack White,https://tabs.ultimate-guitar.com/tab/jack-white/another-way-to-die-guitar-pro-777402,False
212,Gaia,Mägo de Oz,https://tabs.ultimate-guitar.com/tab/383433,False
213,New Years Day,U2,https://tabs.ultimate-guitar.com/tab/u2/new-years-day-guitar-pro-233993,False
214,If You Have To Ask,Red Hot Chili Peppers,https://tabs.ultimate-guitar.com/tab/red-hot-chili-peppers/if-you-have-to-ask-guitar-pro-229791,False
215,Lost Not Forgotten,Dream Theater,https://tabs.ultimate-guitar.com/tab/dream-theater/lost-not-forgotten-guitar-pro-1134702,False
216,Fantasy,"Earth, Wind & Fire",https://tabs.ultimate-guitar.com/tab/earth-wind-fire/fantasy-guitar-pro-699935,False
217,The Unforgiven Iii,Metallica,https://tabs.ultimate-guitar.com/tab/metallica/the-unforgiven-iii-guitar-pro-741358,False
218,Radio Ga Ga,Queen,https://tabs.ultimate-guitar.com/tab/queen/radio-ga-ga-guitar-pro-684814,False
219,Like An Angel,Yngwie Malmsteen,https://tabs.ultimate-guitar.com/tab/yngwie-malmsteen/like-an-angel-guitar-pro-224517,False
220,Omega,Periphery,https://tabs.ultimate-guitar.com/tab/periphery/omega-guitar-pro-1718295,False
221,Year Of The Cat,Al Stewart,https://tabs.ultimate-guitar.com/tab/al-stewart/year-of-the-cat-guitar-pro-232434,False
